N,X,Y,TAZ,TAZdist
9013,6185400.29572,2182357.94312,2195,0.000
9014,6099967.36557,2186205.12026,2124,0.000
9015,6154725.25117,2194990.45124,2201,0.000
9016,6159668.01174,2196604.90135,2203,0.000
9017,5926266.14308,2328656.45945,2380,0.000
9018,5981367.65011,2231507.06304,2404,0.000
9019,6104567.90168,2186006.44814,2124,0.000
9020,6165093.55148,2201229.35161,2205,0.000
9021,6153171.85082,2198282.06510,2207,0.000
9022,6152069.96364,2198009.95560,2207,0.000
9023,6151469.30551,2199483.59705,2207,0.000
9024,6150196.50430,2199517.69808,2208,0.000
9025,6150197.52186,2198207.84514,2208,0.000
9026,6150194.82080,2196881.67843,2208,0.000
9027,6146248.71076,2197118.70453,2208,0.000
9028,6142766.63265,2199605.13771,2208,0.000
9029,6141011.31010,2200499.12330,2210,0.000
9030,6141047.78472,2202228.17852,2210,0.000
9031,6138481.59949,2202264.10176,2210,0.000
9032,6138644.82665,2204328.36951,2210,0.000
9033,5967466.49881,2237007.24258,2404,0.000
9034,5967368.41488,2236409.06029,2404,0.000
9035,6149430.23768,2093945.58074,2174,0.000
9036,6153071.31797,2094580.34650,2175,0.000
9037,5982368.53032,2230508.48703,2404,0.000
9038,5982065.88095,2230608.51249,2405,0.000
9039,5983968.36370,2232507.74654,2404,0.000
9040,6151736.03840,2163283.15078,2101,0.000
9041,6149547.26029,2168364.57506,2100,0.000
9042,6148193.61607,2168704.80156,2100,0.000
9043,6145879.56179,2169221.41766,2101,0.000
9044,5926993.75241,2329467.65052,2348,0.000
9045,6144369.57087,2172305.32280,2100,0.000
9046,5927032.66914,2328836.22397,2380,0.000
9047,6143647.29112,2168393.90134,2103,0.000
9048,6142126.94253,2169450.93168,2103,0.000
9049,6139455.08029,2168473.85611,2103,0.000
9050,6139595.63909,2170712.48216,2106,0.000
9051,6144719.86509,2175089.57694,2099,0.000
9052,6140300.52127,2177759.55963,2099,0.000
9053,6139423.09523,2176315.01138,2099,0.000
9054,6139391.28578,2173325.92773,2106,0.000
9055,6138122.85554,2173822.31638,2106,0.000
9056,6135584.64722,2170932.78041,2104,0.000
9057,6135986.81440,2172696.57186,2104,0.000
9058,5926746.04826,2329290.41739,2380,0.000
9059,6131836.46414,2173743.35546,2106,0.000
9060,5983567.20475,2232607.12562,2404,0.000
9061,5925766.91047,2353307.53286,2376,0.000
9062,5973667.33476,2223108.16596,2405,0.000
9063,5971767.25425,2223507.01151,2405,0.000
9064,5976266.76677,2233508.35804,2404,0.000
9065,5967665.93212,2236607.93430,2404,0.000
9066,5969966.73571,2225909.15656,2405,0.000
9067,5968365.56122,2227908.71739,2410,0.000
9068,5968266.98356,2234408.59236,2405,0.000
9069,5968166.63635,2232008.05315,2405,0.000
9070,6132261.83828,2179017.77027,2108,0.000
9071,6133917.47520,2180775.69506,2109,0.000
9072,6131751.64164,2181664.23360,2109,0.000
9073,6130915.06653,2181929.56052,2109,0.000
9074,6130441.02883,2180409.18522,2109,0.000
9075,5968465.25843,2230407.76362,2405,0.000
9076,6128506.64391,2178317.31091,2107,0.000
9077,6128648.92042,2181891.75324,2110,0.000
9078,6129633.15624,2183585.58921,2109,0.000
9079,6129368.85628,2185729.77261,2109,0.000
9080,6128186.36013,2186930.11718,2109,0.000
9081,6125659.42820,2184877.08533,2098,0.000
9082,6127014.50525,2183501.41452,2110,0.000
9083,6123366.23134,2180273.60583,2116,0.000
9084,6122237.57107,2180664.93320,2116,0.000
9085,6123803.53825,2181893.45670,2110,0.000
9086,6123775.89945,2183558.58438,2111,0.000
9087,6121348.76653,2186213.71770,2111,0.000
9088,6119465.59208,2186326.28183,2112,0.000
9089,6122201.61549,2187904.51479,2111,0.000
9090,6121769.57069,2190404.46526,2111,0.000
9091,6120067.33766,2193404.59689,2097,0.000
9092,6119299.21444,2195176.58322,2097,0.000
9093,6117468.13408,2194905.52176,2097,0.000
9094,6115866.95535,2191504.70301,2097,0.000
9095,6115627.84566,2189685.84764,2122,0.000
9096,5926697.01884,2328930.57143,2380,0.000
9097,6108168.75975,2190404.26663,2096,0.000
9098,6110766.95307,2184205.62323,2122,0.000
9099,6109969.26630,2184207.28242,2123,0.000
9100,6108805.92014,2184284.38801,2123,0.000
9101,6108668.55787,2181605.97965,2123,0.000
9102,6103469.34192,2182004.50988,2126,0.000
9103,6101369.42292,2182904.41946,2126,0.000
9104,6099566.33708,2185204.73355,2124,0.000
9105,6095368.87741,2187707.03537,2124,0.000
9106,6099808.93130,2179405.27609,2125,0.000
9107,5968466.00674,2231908.11617,2405,0.000
9108,5968466.63747,2234508.30900,2405,0.000
9109,5967868.25242,2231408.66510,2412,0.000
9110,5966967.93056,2235306.80667,2412,0.000
9111,5967066.32266,2236407.29451,2413,0.000
9112,5966968.12091,2236908.95312,2413,0.000
9113,5967167.77508,2237008.66981,2413,0.000
9114,5965868.34761,2230408.30350,2410,0.000
9115,5966066.89446,2232307.18522,2412,0.000
9116,5965468.15304,2232507.05895,2412,0.000
9117,5962265.93476,2232707.64689,2411,0.000
9118,5966465.52340,2233708.24981,2412,0.000
9119,5962065.46083,2237608.11386,2413,0.000
9120,6119692.84627,2179909.07394,2115,0.000
9121,6117436.16545,2178508.63146,2114,0.000
9122,6118565.10784,2179108.71103,2115,0.000
9123,6119418.55178,2175671.72922,2114,0.000
9124,6121360.09104,2172297.62509,2118,0.000
9125,6122493.57413,2171250.93831,2118,0.000
9126,6120772.09996,2169447.69672,2119,0.000
9127,6116671.23024,2173233.91126,2120,0.000
9128,6116168.72878,2170404.43614,2119,0.000
9129,6114110.48254,2168575.43566,2119,0.000
9130,6116767.19433,2167007.11254,2119,0.000
9131,6115768.35916,2166607.07774,2119,0.000
9132,6113368.91275,2166004.87959,2121,0.000
9133,6114234.54960,2163513.02997,2136,0.000
9134,6123529.84092,2165414.51222,2137,0.000
9135,6121418.57725,2164049.56028,2137,0.000
9136,6125985.79221,2160155.39571,2139,0.000
9137,6126695.95407,2158846.25319,2141,0.000
9138,6123291.95684,2159101.48227,2140,0.000
9139,6121454.98033,2159521.59526,2140,0.000
9140,6121400.22779,2157720.80031,2141,0.000
9141,6117766.96551,2160204.62377,2141,0.000
9142,6112724.33392,2160073.64977,2135,0.000
9143,6111887.72478,2160092.75311,2145,0.000
9144,6110962.01560,2160094.54354,2145,0.000
9145,6111795.78034,2158128.80105,2145,0.000
9146,6110487.92314,2158203.18911,2145,0.000
9147,6110232.26456,2156745.88864,2145,0.000
9148,6109686.38843,2156711.25158,2145,0.000
9149,6110361.15784,2156164.66250,2145,0.000
9150,6110307.37713,2154399.94095,2145,0.000
9151,6111052.18782,2154508.04408,2145,0.000
9152,6111323.57825,2154835.63117,2145,0.000
9153,6112978.18289,2151524.95675,2144,0.000
9154,6116363.53126,2149835.65863,2144,0.000
9155,6115015.57044,2146815.42066,2142,0.000
9156,6112342.54704,2163104.06523,2136,0.000
9157,5961665.62456,2236407.34730,2412,0.000
9158,5960565.80358,2233708.51700,2411,0.000
9159,5968166.53539,2230409.19039,2412,0.000
9160,6104768.28803,2150805.70123,2149,0.000
9161,6104767.17298,2152604.72484,2149,0.000
9162,5919067.83213,2328849.08815,2381,0.000
9163,6102166.03234,2155507.40390,2133,0.000
9164,6107741.19676,2160203.70539,2133,0.000
9165,6103966.86833,2160606.71774,2133,0.000
9166,5705373.96386,2471273.29593,2403,0.000
9167,6099556.81336,2167677.79841,2131,0.000
9168,6101569.20324,2166205.75387,2130,0.000
9169,6104166.25790,2165604.43487,2129,0.000
9170,5926962.45207,2344981.93786,2348,0.000
9171,6150475.29100,2320377.92635,2280,0.000
9172,5992155.78825,2150997.39842,2446,0.000
9173,5986467.91578,2155108.79186,2445,0.000
9174,5973195.93682,2156507.64948,2442,0.000
9175,5984886.05763,2171704.08866,2438,0.000
9176,5978793.22795,2165583.30361,2441,0.000
9177,5979368.71321,2170407.10269,2441,0.000
9178,5958866.59020,2189209.13186,2434,0.000
9179,6051378.61271,1975461.65488,1299,0.000
9180,5964168.33550,2187107.35675,2433,0.000
9181,5986654.17560,2172878.08907,2438,0.000
9182,5982868.17616,2178008.94446,2428,0.000
9183,5984625.59457,2178782.70034,2428,0.000
9184,5985241.89031,2181080.75483,2428,0.000
9185,5982791.26116,2180043.19958,2428,0.000
9186,5983768.56083,2178408.37498,2428,0.000
9187,5712340.92848,2466931.04854,2403,0.000
9188,5974265.81040,2217008.61529,2409,0.000
9189,5976357.05018,2211936.30278,2408,0.000
9190,5976567.17673,2217006.13706,2407,0.000
9191,5976065.96119,2217905.97636,2407,0.000
9192,6045700.47716,1984202.64467,1299,0.000
9193,5973235.01927,2176017.68903,2436,0.000
9194,5970067.37445,2222308.20541,2410,0.000
9195,5967965.20111,2225706.62888,2410,0.000
9196,5973965.53514,2231307.89199,2405,0.000
9197,5970567.39450,2232406.72979,2405,0.000
9198,5977467.52539,2233108.51956,2404,0.000
9199,5926766.54533,2344409.32348,2380,0.000
9200,5950882.48530,2279297.82228,2332,0.000
9201,5949469.97738,2281968.72450,2332,0.000
9202,5957666.11672,2260307.12164,2326,0.000
9203,5957267.41213,2271907.27779,2326,0.000
9204,5955367.15877,2274509.14457,2326,0.000
9205,5951667.05445,2279907.19157,2332,0.000
9206,5915968.79341,2346408.88858,2381,0.000
9207,5953265.83912,2278308.18299,2332,0.000
9208,5950565.98593,2282806.14736,2332,0.000
9209,5939714.05663,2353809.95472,2351,0.000
9210,5949266.99718,2283707.67018,2331,0.000
9211,5948737.05595,2279854.28162,2332,0.000
9212,5948227.43531,2280317.71415,2331,0.000
9213,5946566.61020,2279107.99202,2332,0.000
9214,5946266.86292,2286309.44129,2331,0.000
9215,5939664.82176,2261908.35790,2415,0.000
9216,5947821.31262,2278023.80124,2332,0.000
9217,5947467.26575,2277307.69715,2332,0.000
9218,5946827.46076,2286891.97587,2336,0.000
9219,5943365.42489,2277509.39444,2327,0.000
9220,5943165.22506,2279107.08778,2330,0.000
9221,5946066.69967,2281406.45513,2331,0.000
9222,6108851.28118,2157400.00995,2133,0.000
9223,5917469.03173,2368606.61665,2369,0.000
9224,5954665.94661,2278608.87514,2333,0.000
9225,5951367.23300,2284406.58772,2335,0.000
9226,5938965.09452,2294407.47944,2337,0.000
9227,5957667.03922,2272609.02519,2325,0.000
9228,6001367.17520,2247905.84528,2325,0.000
9229,6000313.17246,2246551.88918,2325,0.000
9230,6000868.25566,2246806.24032,2325,0.000
9231,5993196.59891,2241443.51724,2325,0.000
9232,5992967.88264,2241607.22732,2325,0.000
9233,5992867.29675,2241406.36900,2325,0.000
9234,5993568.46902,2241108.53827,2325,0.000
9235,5994366.21222,2241106.88237,2325,0.000
9236,5985065.89685,2234507.31553,2325,0.000
9237,5984768.60358,2234807.46613,2325,0.000
9238,5958065.42985,2260506.55589,2404,0.000
9239,5956466.59521,2275106.80095,2325,0.000
9240,5955765.26957,2274908.88355,2325,0.000
9241,5940968.97663,2348908.08965,2350,0.000
9242,5953866.33137,2278909.34522,2333,0.000
9243,5952065.81297,2280208.41966,2332,0.000
9244,5951365.91482,2283007.99316,2335,0.000
9245,5950565.96236,2283909.29269,2335,0.000
9246,5942174.80089,2355071.36947,2358,0.000
9247,5939566.37842,2292707.11098,2336,0.000
9248,5966869.18212,2349708.33318,2353,0.000
9249,5956313.17549,2291208.26129,2336,0.000
9250,5964889.47406,2284855.56820,2325,0.000
9251,5960346.45220,2278755.59754,2325,0.000
9252,5972986.34292,2270284.89711,2325,0.000
9253,5953201.59895,2286947.91152,2335,0.000
9254,5955967.01004,2280606.32765,2333,0.000
9255,5958566.26777,2278606.25821,2325,0.000
9256,5945764.87891,2288407.69387,2336,0.000
9257,5932294.98383,2284273.47522,2328,0.000
9258,5938530.53796,2291664.51173,2329,0.000
9259,5926548.06949,2314845.60677,2337,0.000
9260,5928252.28731,2315037.89168,2338,0.000
9261,5938165.92172,2293007.24437,2337,0.000
9262,5939565.50927,2292306.58513,2336,0.000
9263,5938167.77455,2292708.42442,2337,0.000
9264,5957167.97531,2353908.12594,2353,0.000
9265,5926967.78107,2313406.72387,2338,0.000
9266,5951165.99114,2358806.66439,2353,0.000
9267,5926865.30029,2317306.66299,2337,0.000
9268,5930767.51180,2330006.88561,2347,0.000
9269,5927166.75826,2317406.94258,2344,0.000
9270,5927466.82594,2313406.50238,2338,0.000
9271,5940214.95672,2316204.08402,2340,0.000
9272,5906842.10541,2288510.08277,2328,0.000
9273,5897567.36703,2287907.78358,2415,0.000
9274,5940000.65172,2302922.64793,2337,0.000
9275,5933565.88387,2310908.91060,2339,0.000
9276,5934880.19491,2317571.51677,2342,0.000
9277,5928766.15101,2313007.29369,2338,0.000
9278,5934948.52027,2319756.32137,2345,0.000
9279,6001454.88097,2247502.96191,2325,0.000
9280,5999393.80087,2296197.39895,2323,0.000
9281,6001885.42554,2292387.87184,2324,0.000
9282,6017865.74962,2284106.51774,2324,0.000
9283,5998209.55009,2278460.81873,2324,0.000
9284,6001886.69661,2281527.25572,2324,0.000
9285,5979876.07973,2278810.59777,2325,0.000
9286,5984204.34551,2331067.87862,2318,0.000
9287,5998919.39497,2292949.94901,2323,0.000
9288,5931852.36944,2320735.51115,2345,0.000
9289,5991918.28246,2309073.93642,2319,0.000
9290,5966568.10669,2351706.05920,2353,0.000
9291,5928766.75772,2370806.10824,2366,0.000
9292,5938867.37111,2348406.19851,2350,0.000
9293,5928210.44282,2350759.95528,2348,0.000
9294,5922868.90714,2368806.83763,2366,0.000
9295,5931066.50224,2365707.91702,2365,0.000
9296,5941757.99281,2362680.09058,2356,0.000
9297,5945155.36104,2363015.94477,2354,0.000
9298,5946668.63858,2394508.61396,2354,0.000
9299,5937428.94463,2365439.07373,2366,0.000
9300,5937168.96658,2359408.02440,2356,0.000
9301,6144967.47968,2087006.93822,1733,0.000
9302,6145170.50716,2085882.10329,1734,0.000
9303,6148890.76505,2088497.54194,1733,0.000
9304,6150423.94112,2071540.73065,1735,0.000
9305,6157068.20025,2069206.58545,1738,0.000
9306,6159030.15281,2070148.86101,1740,0.000
9307,6162111.89743,2070122.38508,1740,0.000
9308,6163507.39108,2073577.90671,1741,0.000
9309,6164363.09407,2070095.10594,1740,0.000
9310,6168708.25866,2069315.99215,1743,0.000
9311,6169230.82158,2067371.82758,1744,0.000
9312,6168896.02965,2066635.59820,1744,0.000
9313,6162112.52046,2071744.01837,1740,0.000
9314,6165049.06348,2066771.12690,1739,0.000
9315,6157138.93225,2065216.21092,1739,0.000
9316,6179666.43505,2080404.36734,1729,0.000
9317,6179668.95591,2080007.09963,1728,0.000
9318,6181068.17714,2080406.32292,1729,0.000
9319,6181067.33010,2080005.86294,1728,0.000
9320,6180046.95394,2080724.65417,1729,0.000
9321,6180039.44568,2079744.44130,1728,0.000
9322,5945365.67253,2287108.38967,2331,0.000
9323,6183765.08140,2078509.15085,1728,0.000
9324,6183739.04838,2075936.25837,1728,0.000
9325,6190372.04749,2063849.85960,1726,0.000
9326,6188603.00608,2060009.93978,1725,0.000
9327,6183567.00542,2062606.77577,1746,0.000
9328,6183597.83381,2064007.63963,1745,0.000
9329,6183744.39547,2071218.96551,1745,0.000
9330,5928366.60293,2348007.66047,2348,0.000
9331,5928367.58300,2347308.29388,2348,0.000
9332,5939767.88590,2369408.36357,2354,0.000
9333,5927498.51275,2344524.34671,2348,0.000
9334,5926960.12034,2344404.14241,2348,0.000
9335,5926410.00163,2344704.51204,2380,0.000
9336,5926766.12295,2345006.89237,2380,0.000
9337,5914566.49852,2375106.51348,2368,0.000
9338,5917666.26756,2375607.98817,2368,0.000
9339,5923267.03262,2366507.70024,2363,0.000
9340,5922766.88396,2368307.21872,2366,0.000
9341,5914568.23783,2375907.60423,2368,0.000
9342,5915168.11751,2376607.32013,2368,0.000
9343,5860465.41767,2345210.80560,2389,0.000
9344,5916966.77596,2374008.01958,2369,0.000
9345,5916969.07514,2374707.31078,2368,0.000
9346,5980765.88297,2324905.48057,2318,0.000
9347,5911882.73597,2364507.48408,2370,0.000
9348,5911880.15014,2375207.95535,2369,0.000
9349,5922435.55463,2361325.88979,2373,0.000
9350,5924266.68177,2363007.18649,2363,0.000
9351,5914468.06855,2375109.14773,2368,0.000
9352,5927068.01229,2347208.46360,2348,0.000
9353,5926766.32473,2346609.13028,2379,0.000
9354,5927068.88315,2347609.00146,2348,0.000
9355,5926766.21475,2347709.03471,2378,0.000
9356,5919578.87186,2344388.27455,2381,0.000
9357,5924278.87338,2350950.55312,2378,0.000
9358,5926264.22670,2363423.23201,2364,0.000
9359,5930459.23196,2356146.75162,2362,0.000
9360,5927724.14670,2356265.93208,2362,0.000
9361,5928984.36558,2359065.69225,2364,0.000
9362,5927659.19036,2363651.83975,2366,0.000
9363,5928248.81667,2362496.74463,2364,0.000
9364,5932388.89952,2358074.92692,2362,0.000
9365,5930605.94933,2359051.83313,2365,0.000
9366,5919645.82679,2349711.98124,2381,0.000
9367,5917067.09116,2361807.75261,2372,0.000
9368,5917109.12523,2364482.53626,2370,0.000
9369,5920567.91310,2366008.64571,2369,0.000
9370,5922467.60170,2367307.24711,2369,0.000
9371,5924467.76877,2367207.74196,2366,0.000
9372,5925614.46120,2356443.88462,2363,0.000
9373,5927858.67001,2318724.70361,2344,0.000
9374,5923567.06977,2366309.23622,2363,0.000
9375,5924368.04455,2358207.55007,2363,0.000
9376,5926531.19662,2356347.11383,2361,0.000
9377,5924949.47037,2361652.59979,2363,0.000
9378,5926721.46969,2359162.38256,2363,0.000
9379,5923649.68072,2361667.69087,2373,0.000
9380,5926868.65307,2361962.39268,2363,0.000
9381,5944668.70261,2362007.86856,2358,0.000
9382,5924268.10438,2360607.04336,2374,0.000
9383,5924568.79439,2363008.94983,2363,0.000
9384,5934938.38106,2357645.50991,2365,0.000
9385,5933395.63723,2355207.91880,2359,0.000
9386,5935111.06669,2355756.27157,2359,0.000
9387,5935162.98291,2353157.79353,2359,0.000
9388,5927665.50747,2329909.32830,2347,0.000
9389,5918267.12927,2375608.32289,2368,0.000
9390,5913667.83977,2380909.26893,2367,0.000
9391,5933766.85626,2353008.02154,2359,0.000
9392,5993411.05055,2285378.84105,2324,0.000
9393,5939768.12295,2359607.66382,2358,0.000
9394,5989820.68487,2291437.18457,2322,0.000
9395,5991079.65635,2298603.41230,2321,0.000
9396,5994567.61727,2299508.05772,2320,0.000
9397,5999785.28065,2298800.29436,2320,0.000
9398,5988056.05062,2306944.84528,2322,0.000
9399,5992968.13474,2307207.23596,2319,0.000
9400,5923467.68961,2368606.94338,2366,0.000
9401,5927821.13840,2351548.51668,2360,0.000
9402,5927538.92229,2354497.90636,2361,0.000
9403,5928267.43748,2354606.45456,2361,0.000
9404,5928114.52054,2353064.11352,2360,0.000
9405,5925966.46843,2354507.16300,2361,0.000
9406,5927168.05832,2352908.86616,2360,0.000
9407,5929971.15441,2351405.60029,2349,0.000
9408,5927066.58816,2349608.58684,2378,0.000
9409,5927805.56254,2351089.27226,2360,0.000
9410,5946107.57037,2287472.66592,2336,0.000
9411,5929365.73971,2347800.33580,2349,0.000
9412,5925866.41331,2355307.68379,2361,0.000
9413,5923256.74516,2354960.55373,2376,0.000
9414,5920982.49260,2360153.23708,2374,0.000
9415,5948767.29354,2290307.09366,2336,0.000
9416,5934721.60127,2351633.02854,2350,0.000
9417,5940266.09708,2319709.20342,2341,0.000
9418,5927670.55196,2320896.67575,2344,0.000
9419,5927053.40742,2321514.02462,2344,0.000
9420,5946369.24142,2360406.04325,2358,0.000
9421,5916999.95823,2356477.44474,2375,0.000
9422,5919517.29958,2351534.36801,2377,0.000
9423,5925667.07431,2351908.23647,2377,0.000
9424,5925868.81722,2352208.18334,2377,0.000
9425,5926567.76425,2352806.73527,2376,0.000
9426,5926666.04979,2349609.45781,2378,0.000
9427,5911828.97196,2359308.13889,2370,0.000
9428,5922887.02037,2356480.77020,2374,0.000
9429,5911702.98406,2350186.27851,2382,0.000
9430,5911749.97982,2356601.51738,2382,0.000
9431,5916923.96298,2359158.66191,2372,0.000
9432,5923966.08001,2360608.56082,2374,0.000
9433,5925467.41247,2354507.38766,2376,0.000
9434,5924066.02061,2358209.06742,2374,0.000
9435,5924319.62519,2356521.22539,2374,0.000
9436,5927107.15283,2319473.69388,2344,0.000
9437,5926767.84876,2319308.76228,2337,0.000
9438,5926678.80332,2321379.58680,2337,0.000
9439,5895466.69129,2341208.34590,2384,0.000
9440,5895865.59019,2340409.68706,2384,0.000
9441,5874168.60167,2310652.50756,2388,0.000
9442,5923999.00391,2352025.11547,2377,0.000
9443,5911667.76763,2350706.89751,2382,0.000
9444,5888972.65580,2350059.26123,2383,0.000
9445,5883612.38128,2359161.45704,2392,0.000
9446,5750513.25162,2415356.04621,2403,0.000
9447,5820366.32070,2385409.65714,2403,0.000
9448,5701674.78318,2475026.21617,2403,0.000
9449,5824673.03483,2357707.95851,2403,0.000
9450,5847364.66096,2379110.02797,2391,0.000
9451,5857366.88361,2373008.19676,2392,0.000
9452,5877458.54441,2374020.82705,2393,0.000
9453,5877674.76645,2367740.56337,2392,0.000
