trip_list_id_num,person_id,o_taz,d_taz,mode,purpose,departure_time,arrival_time,time_target,vot
368,892,286,533,walk-transit-walk,work,7:39:00,7:39:00,departure,21.03
369,894,1390,1581,walk-transit-walk,other,6:59:00,6:59:00,departure,1
370,895,286,1359,walk-transit-walk,work,8:53:00,8:53:00,departure,15.02
371,898,170,2033,walk-transit-walk,other,9:02:00,9:02:00,departure,1
372,900,1549,1355,walk-transit-walk,work,8:04:00,8:04:00,departure,1
373,902,752,1984,walk-transit-walk,work,7:21:00,7:21:00,departure,14.42
374,903,188,1234,walk-transit-walk,high_school,6:33:00,6:33:00,departure,1
375,905,146,1239,walk-transit-walk,other,,,departure,10.07
376,906,742,1390,walk-transit-walk,work,6:45:00,6:45:00,departure,14.42
377,910,937,158,walk-transit-walk,work,6:49:00,6:49:00,departure,30.05
378,913,1378,1257,walk-transit-walk,work,5:53:00,5:53:00,departure,18.03
379,914,1542,1382,walk-transit-walk,high_school,6:51:00,6:51:00,departure,1
380,918,927,1539,walk-transit-walk,work,7:54:00,7:54:00,departure,14.42
381,918,129,1244,walk-transit-walk,other,13:47:00,13:47:00,departure,9.4
382,920,643,1316,walk-transit-walk,work,8:33:00,8:33:00,departure,36.06
383,923,664,1538,walk-transit-walk,work,9:24:00,9:24:00,departure,8.41
384,924,1377,684,walk-transit-walk,other,10:06:00,10:06:00,departure,10.07
385,929,1283,1256,walk-transit-walk,other,13:29:00,13:29:00,departure,40.26
386,929,608,1240,walk-transit-walk,work,13:45:00,13:45:00,departure,20.03
387,930,1435,176,walk-transit-walk,work,7:09:00,7:09:00,departure,50
388,931,1309,1355,walk-transit-walk,other,12:33:00,12:33:00,departure,20.13
389,931,97,684,walk-transit-walk,work,13:22:00,13:22:00,departure,15.02
390,932,1421,192,walk-transit-walk,other,12:19:00,12:19:00,departure,48.32
391,940,1280,631,walk-transit-walk,work,8:17:00,8:17:00,departure,4.09
392,940,735,165,walk-transit-walk,work,13:16:00,13:16:00,departure,0.8
393,941,146,673,walk-transit-walk,work,12:50:00,12:50:00,departure,15.02
394,943,2235,2294,walk-transit-walk,college,7:48:00,7:48:00,departure,5.64
395,945,750,1249,walk-transit-walk,work,5:29:00,5:29:00,departure,42.07
396,946,745,1968,walk-transit-walk,work,6:11:00,6:11:00,departure,1
397,951,1376,564,walk-transit-walk,work,5:26:00,5:26:00,departure,36.06
398,952,2301,2314,walk-transit-walk,work,7:12:00,7:12:00,departure,2.4
399,953,743,146,walk-transit-walk,college,9:12:00,9:12:00,departure,1.41
400,954,776,1379,walk-transit-walk,other,7:01:00,7:01:00,departure,48.32
401,955,690,1558,walk-transit-walk,work,6:28:00,6:28:00,departure,10.22
402,957,1558,1341,walk-transit-walk,work,9:50:00,9:50:00,departure,20.03
403,957,2317,2297,walk-transit-walk,other,18:02:00,18:02:00,departure,1
404,962,1239,1560,walk-transit-walk,other,4:38:00,4:38:00,departure,28.19
405,964,1275,1432,walk-transit-walk,other,15:59:00,15:59:00,departure,24.16
406,968,2210,2198,walk-transit-walk,college,8:55:00,8:55:00,departure,9.66
407,971,2061,2191,walk-transit-walk,other,6:43:00,6:43:00,departure,5.64
408,974,2198,2197,walk-transit-walk,work,8:33:00,8:33:00,departure,10.22
409,974,950,165,walk-transit-walk,work,5:25:00,5:25:00,departure,8.41
410,975,1280,1558,walk-transit-walk,work,8:46:00,8:46:00,departure,36.06
411,975,2225,2294,walk-transit-walk,college,8:22:00,8:22:00,departure,1
412,975,743,1944,walk-transit-walk,work,5:24:00,5:24:00,departure,4.21
413,977,2209,2189,walk-transit-walk,other,9:26:00,9:26:00,departure,1
414,978,1365,1968,walk-transit-walk,other,10:50:00,10:50:00,departure,1
415,978,2206,2198,walk-transit-walk,work,9:16:00,9:16:00,departure,1
416,978,124,2022,walk-transit-walk,work,6:48:00,6:48:00,departure,15.02
417,980,157,1341,walk-transit-walk,work,10:04:00,10:04:00,departure,6.01
418,980,2206,2198,walk-transit-walk,work,9:13:00,9:13:00,departure,1
419,981,2314,2294,walk-transit-walk,college,9:48:00,9:48:00,departure,1
420,984,2301,2297,walk-transit-walk,other,9:45:00,9:45:00,departure,5.64
421,984,2199,2193,walk-transit-walk,other,9:37:00,9:37:00,departure,1
422,987,1354,1257,walk-transit-walk,work,7:16:00,7:16:00,departure,30.05
423,987,2230,2305,walk-transit-walk,work,8:58:00,8:58:00,departure,7.51
424,988,744,124,walk-transit-walk,work,6:31:00,6:31:00,departure,14.42
425,989,620,1376,walk-transit-walk,work,5:30:00,5:30:00,departure,30.05
426,989,2189,2189,walk-transit-walk,work,10:50:00,10:50:00,departure,1
427,990,690,1987,walk-transit-walk,work,5:19:00,5:19:00,departure,10.22
428,991,2188,1965,walk-transit-walk,work,10:55:00,10:55:00,departure,20.43
429,995,1258,1378,walk-transit-walk,work,6:16:00,6:16:00,departure,20.03
430,997,1365,1284,walk-transit-walk,work,11:57:00,11:57:00,departure,20.43
431,1000,930,1251,walk-transit-walk,work,5:43:00,5:43:00,departure,10.22
432,1000,164,1239,walk-transit-walk,other,15:03:00,15:03:00,departure,24.16
433,1002,176,1244,walk-transit-walk,work,6:41:00,6:41:00,departure,15.02
434,1004,334,1355,walk-transit-walk,work,16:44:00,16:44:00,departure,30.05
435,1004,2314,2305,walk-transit-walk,work,8:53:00,8:53:00,departure,20.43
436,1004,870,2198,walk-transit-walk,work,9:46:00,9:46:00,departure,1
437,1005,2226,2294,walk-transit-walk,college,10:34:00,10:34:00,departure,1
438,1005,2198,1926,walk-transit-walk,other,11:01:00,11:01:00,departure,1.88
439,1006,2314,2299,walk-transit-walk,work,9:16:00,9:16:00,departure,14.42
440,1006,2193,2137,walk-transit-walk,work,11:08:00,11:08:00,departure,1
441,1008,2190,684,walk-transit-walk,other,11:31:00,11:31:00,departure,1
442,1008,939,176,walk-transit-walk,work,7:41:00,7:41:00,departure,20.43269231
443,1009,1991,2197,walk-transit-walk,work,8:03:00,8:03:00,departure,8.41
444,1012,2199,701,walk-transit-walk,other,11:38:00,11:38:00,departure,1
445,1012,157,1204,walk-transit-walk,other,,,departure,1
446,1014,1968,684,walk-transit-walk,work,8:45:00,8:45:00,departure,2.8
447,1017,2189,2206,walk-transit-walk,other,12:43:00,12:43:00,departure,1
448,1018,2208,2198,walk-transit-walk,other,12:22:00,12:22:00,departure,1
449,1018,165,742,walk-transit-walk,work,5:04:00,5:04:00,departure,50
450,1019,655,1366,walk-transit-walk,work,9:56:00,9:56:00,departure,36.06
451,1021,1394,1284,walk-transit-walk,work,7:09:00,7:09:00,departure,15.02
452,1022,95,1201,walk-transit-walk,work,5:22:00,5:22:00,departure,21.03
453,1023,147,1969,walk-transit-walk,work_based,6:55:00,6:55:00,departure,1
454,1024,437,777,walk-transit-walk,work,6:53:00,6:53:00,departure,36.06
455,1027,1554,1365,walk-transit-walk,other,10:07:00,10:07:00,departure,1
456,1028,204,1778,walk-transit-walk,work,6:58:00,6:58:00,departure,10.02
457,1029,2203,2197,walk-transit-walk,other,12:36:00,12:36:00,departure,1
458,1031,2199,2189,walk-transit-walk,other,9:30:00,9:30:00,departure,1
459,1032,2294,2317,walk-transit-walk,college,7:52:00,7:52:00,departure,4.83
460,1034,2199,2197,walk-transit-walk,other,11:21:00,11:21:00,departure,1
461,1034,144,1945,walk-transit-walk,work,6:47:00,6:47:00,departure,30.05
462,1036,2305,2294,walk-transit-walk,college,13:42:00,13:42:00,departure,13.69
463,1036,2203,2184,walk-transit-walk,work,13:05:00,13:05:00,departure,8.41
464,1037,1257,566,walk-transit-walk,work,7:10:00,7:10:00,departure,24.04
465,1038,1558,1275,walk-transit-walk,other,4:52:00,4:52:00,departure,1
466,1041,97,1234,walk-transit-walk,work,7:35:00,7:35:00,departure,1
467,1042,2184,2188,walk-transit-walk,work,9:05:00,9:05:00,departure,4.81
468,1047,2199,2197,walk-transit-walk,work,9:08:00,9:08:00,departure,2.8
469,1049,157,679,walk-transit-walk,work,7:31:00,7:31:00,departure,36.06
470,1050,113,1839,walk-transit-walk,other,7:24:00,7:24:00,departure,20.13
471,1051,1266,183,walk-transit-walk,work,7:31:00,7:31:00,departure,7.21
472,1051,2197,2082,walk-transit-walk,other,14:49:00,14:49:00,departure,1
473,1052,2203,2198,walk-transit-walk,other,16:04:00,16:04:00,departure,1
474,1053,2294,2305,walk-transit-walk,work,18:47:00,18:47:00,departure,1
475,1054,1395,927,walk-transit-walk,work,9:53:00,9:53:00,departure,15.02
476,1054,456,623,walk-transit-walk,work,7:32:00,7:32:00,departure,1
477,1056,2122,2209,walk-transit-walk,work,6:58:00,6:58:00,departure,10.02
478,1057,2314,2317,walk-transit-walk,work,6:52:00,6:52:00,departure,10.22
479,1062,1354,1279,walk-transit-walk,work,6:43:00,6:43:00,departure,14.42
480,1063,2297,2301,walk-transit-walk,other,7:58:00,7:58:00,departure,1
481,1063,2198,2202,walk-transit-walk,other,17:28:00,17:28:00,departure,2.82
482,1066,1415,512,walk-transit-walk,other,9:35:00,9:35:00,departure,1
483,1067,140,762,walk-transit-walk,work,8:18:00,8:18:00,departure,36.06
484,1068,1878,2197,walk-transit-walk,other,12:31:00,12:31:00,departure,9.66
485,1068,629,1239,walk-transit-walk,other,,,departure,1
486,1069,1356,1249,walk-transit-walk,other,7:22:00,7:22:00,departure,48.32
487,1072,2299,2242,walk-transit-walk,work,7:31:00,7:31:00,departure,1
488,1073,2314,2317,walk-transit-walk,other,16:25:00,16:25:00,departure,1
489,1074,2314,2297,walk-transit-walk,high_school,7:22:00,7:22:00,departure,1
490,1076,1839,749,walk-transit-walk,work,8:55:00,8:55:00,departure,2.8
491,1077,1983,783,walk-transit-walk,work,8:20:00,8:20:00,departure,1
492,1078,2190,2208,walk-transit-walk,other,11:54:00,11:54:00,departure,1
493,1080,2038,2193,walk-transit-walk,other,9:57:00,9:57:00,departure,1
494,1080,1969,2008,walk-transit-walk,work,8:45:00,8:45:00,departure,30.05
495,1081,2198,2060,walk-transit-walk,other,15:56:00,15:56:00,departure,5.64
496,1082,2208,2202,walk-transit-walk,work,8:45:00,8:45:00,departure,4.81
497,1084,2294,2230,walk-transit-walk,college,18:49:00,18:49:00,departure,1
498,1085,852,1378,walk-transit-walk,other,11:22:00,11:22:00,departure,14.09
499,1086,578,1355,walk-transit-walk,work,5:13:00,5:13:00,departure,14.42
500,1086,2199,1965,walk-transit-walk,work,19:08:00,19:08:00,departure,30.05
501,1087,641,1284,walk-transit-walk,other,13:11:00,13:11:00,departure,1
502,1087,2041,2193,walk-transit-walk,work,12:44:00,12:44:00,departure,21.03
503,1091,1316,1207,walk-transit-walk,work,6:54:00,6:54:00,departure,6.81
504,1092,1378,1660,walk-transit-walk,other,12:12:00,12:12:00,departure,1
505,1092,2199,2189,walk-transit-walk,work,8:10:00,8:10:00,departure,20.43
506,1093,2199,2189,walk-transit-walk,work,9:43:00,9:43:00,departure,1
507,1095,1354,235,walk-transit-walk,work,9:05:00,9:05:00,departure,15.02
508,1095,1993,2204,walk-transit-walk,work,7:30:00,7:30:00,departure,8.41
509,1096,642,1351,walk-transit-walk,work,10:36:00,10:36:00,departure,30.05
510,1096,741,2243,walk-transit-walk,work,18:29:00,18:29:00,departure,50
511,1097,938,1372,walk-transit-walk,work,6:55:00,6:55:00,departure,36.06
512,1097,1968,669,walk-transit-walk,work_based,7:45:00,7:45:00,departure,5.64
513,1098,2314,2301,walk-transit-walk,work,8:13:00,8:13:00,departure,4.21
514,1098,2208,2204,walk-transit-walk,work,8:28:00,8:28:00,departure,8.41
515,1102,792,1239,walk-transit-walk,other,8:51:00,8:51:00,departure,1
516,1103,2300,2305,walk-transit-walk,high_school,7:28:00,7:28:00,departure,1
517,1103,2208,2197,walk-transit-walk,other,8:34:00,8:34:00,departure,5.64
518,1104,2199,2189,walk-transit-walk,work,9:50:00,9:50:00,departure,8.41
519,1106,707,1970,walk-transit-walk,work,9:28:00,9:28:00,departure,21.03
520,1107,1341,673,walk-transit-walk,work_based,10:08:00,10:08:00,departure,20.13
521,1108,1968,346,walk-transit-walk,other,9:46:00,9:46:00,departure,1
522,1110,537,684,walk-transit-walk,work,9:54:00,9:54:00,departure,36.06
523,1112,1985,1999,walk-transit-walk,other,7:55:00,7:55:00,departure,1
524,1113,1275,672,walk-transit-walk,other,9:09:00,9:09:00,departure,1
525,1115,1969,2008,walk-transit-walk,college,9:46:00,9:46:00,departure,1
526,1116,2193,2122,walk-transit-walk,work,11:50:00,11:50:00,departure,8.41
527,1117,77,236,walk-transit-walk,work,9:19:00,9:19:00,departure,36.06
528,1118,230,745,walk-transit-walk,other,9:46:00,9:46:00,departure,20.13
529,1119,2115,2209,walk-transit-walk,work,11:33:00,11:33:00,departure,10.22
530,1121,166,1558,walk-transit-walk,work,8:11:00,8:11:00,departure,50
531,1121,2202,2189,walk-transit-walk,work,9:30:00,9:30:00,departure,7.21
532,1122,2293,2305,walk-transit-walk,work,8:39:00,8:39:00,departure,1.6
533,1122,2227,2192,walk-transit-walk,other,,,departure,1
534,1122,304,1239,walk-transit-walk,other,9:04:00,9:04:00,departure,1
535,1124,558,1356,walk-transit-walk,work,7:47:00,7:47:00,departure,20.03
536,1124,2297,2299,walk-transit-walk,work,8:46:00,8:46:00,departure,30.05
537,1126,1366,1240,walk-transit-walk,work,8:15:00,8:15:00,departure,10.02
538,1127,2301,2305,walk-transit-walk,other,8:18:00,8:18:00,departure,9.66
539,1129,2301,2298,walk-transit-walk,work,8:57:00,8:57:00,departure,6.81
540,1129,61,286,walk-transit-walk,college,9:18:00,9:18:00,departure,1
541,1130,2099,2199,walk-transit-walk,work,9:41:00,9:41:00,departure,4.81
542,1131,2208,2197,walk-transit-walk,other,13:34:00,13:34:00,departure,1
543,1131,1970,2008,walk-transit-walk,work,9:05:00,9:05:00,departure,36.06
544,1132,2294,2299,walk-transit-walk,work,8:48:00,8:48:00,departure,50
545,1132,2203,2199,walk-transit-walk,other,13:33:00,13:33:00,departure,6.84
546,1133,1395,1278,walk-transit-walk,work,5:55:00,5:55:00,departure,36.06
547,1134,1957,1355,walk-transit-walk,work,5:37:00,5:37:00,departure,50
548,1137,561,1945,walk-transit-walk,other,6:52:00,6:52:00,departure,13.69
549,1138,2301,2297,walk-transit-walk,work,8:10:00,8:10:00,departure,14.42
550,1140,1450,917,walk-transit-walk,college,6:20:00,6:20:00,departure,1
551,1141,748,146,walk-transit-walk,other,8:57:00,8:57:00,departure,1
552,1143,1986,1969,walk-transit-walk,work,9:48:00,9:48:00,departure,1.2
553,1144,1425,1237,walk-transit-walk,work,7:24:00,7:24:00,departure,30.05
554,1144,2190,2209,walk-transit-walk,work,7:10:00,7:10:00,departure,7.21
555,1146,2300,2299,walk-transit-walk,other,9:38:00,9:38:00,departure,1
556,1148,2199,587,walk-transit-walk,work,9:06:00,9:06:00,departure,8.413461538
557,1149,2198,2206,walk-transit-walk,work,10:40:00,10:40:00,departure,1
558,1150,2193,793,walk-transit-walk,other,15:21:00,15:21:00,departure,13.69
559,1151,1275,740,walk-transit-walk,work,7:34:00,7:34:00,departure,36.06
560,1151,916,939,walk-transit-walk,other,9:50:00,9:50:00,departure,24.16
561,1152,937,1356,walk-transit-walk,work,7:44:00,7:44:00,departure,36.06
562,1152,2190,1839,walk-transit-walk,other,9:39:00,9:39:00,departure,1
563,1154,1538,657,walk-transit-walk,work_based,9:48:00,9:48:00,departure,24.16
564,1155,2294,2297,walk-transit-walk,college,6:41:00,6:41:00,departure,6.71
565,1155,2189,2012,walk-transit-walk,work,8:29:00,8:29:00,departure,24.04
566,1156,1399,633,walk-transit-walk,work,15:38:00,15:38:00,departure,50
567,1156,2193,2208,walk-transit-walk,other,15:45:00,15:45:00,departure,1
568,1156,142,672,walk-transit-walk,work,9:24:00,9:24:00,departure,1
569,1158,2193,2208,walk-transit-walk,work,7:41:00,7:41:00,departure,1
570,1158,1969,587,walk-transit-walk,work,5:45:00,5:45:00,departure,24.04
571,1159,2197,2199,walk-transit-walk,work,17:06:00,17:06:00,departure,3.61
572,1159,1987,236,walk-transit-walk,other,9:38:00,9:38:00,departure,1
573,1160,1274,826,walk-transit-walk,work,7:58:00,7:58:00,departure,36.06
574,1162,2301,2297,walk-transit-walk,other,8:52:00,8:52:00,departure,1
575,1163,2199,2145,walk-transit-walk,other,17:35:00,17:35:00,departure,1
576,1164,609,2193,walk-transit-walk,other,14:33:00,14:33:00,departure,1
577,1165,1970,2019,walk-transit-walk,work,9:46:00,9:46:00,departure,24.04
578,1166,2134,2199,walk-transit-walk,work,7:30:00,7:30:00,departure,15.02
579,1167,2128,2203,walk-transit-walk,work,6:53:00,6:53:00,departure,1
580,1168,2300,2305,walk-transit-walk,work_based,10:15:00,10:15:00,departure,9.66
581,1168,621,1239,walk-transit-walk,work,5:48:00,5:48:00,departure,1
582,1169,2293,2305,walk-transit-walk,high_school,10:49:00,10:49:00,departure,1
583,1169,2197,2192,walk-transit-walk,work,9:24:00,9:24:00,departure,1
584,1170,2317,2305,walk-transit-walk,work_based,10:02:00,10:02:00,departure,1.88
585,1172,2294,2299,walk-transit-walk,work,8:50:00,8:50:00,departure,1.2
586,1174,2293,2297,walk-transit-walk,work_based,11:06:00,11:06:00,departure,1
587,1174,2106,2203,walk-transit-walk,work,7:27:00,7:27:00,departure,1
588,1174,622,1201,walk-transit-walk,other,10:31:00,10:31:00,departure,1
589,1176,1965,747,walk-transit-walk,work,10:58:00,10:58:00,departure,7.21
590,1177,2189,2197,walk-transit-walk,other,8:40:00,8:40:00,departure,1
591,1179,1251,1378,walk-transit-walk,work,8:08:00,8:08:00,departure,1
592,1179,171,2019,walk-transit-walk,college,10:35:00,10:35:00,departure,1
593,1180,2193,587,walk-transit-walk,other,19:50:00,19:50:00,departure,1
594,1182,2294,2297,walk-transit-walk,high_school,7:18:00,7:18:00,departure,4.56
595,1183,1968,2019,walk-transit-walk,college,10:05:00,10:05:00,departure,1
596,1184,1311,368,walk-transit-walk,work,6:10:00,6:10:00,departure,8.41
597,1184,870,2190,walk-transit-walk,work,6:15:00,6:15:00,departure,4.81
598,1185,620,1372,walk-transit-walk,work,9:31:00,9:31:00,departure,42.07
599,1185,2297,2294,walk-transit-walk,college,11:00:00,11:00:00,departure,1
600,1185,327,183,walk-transit-walk,work,10:33:00,10:33:00,departure,2.4
601,1186,2145,1438,walk-transit-walk,other,8:16:00,8:16:00,departure,16.11
602,1186,2294,2305,walk-transit-walk,college,9:32:00,9:32:00,departure,1.07
603,1187,1981,2008,walk-transit-walk,work,10:07:00,10:07:00,departure,1
604,1188,1549,1354,walk-transit-walk,work,9:12:00,9:12:00,departure,42.07
605,1188,2299,2297,walk-transit-walk,work,7:48:00,7:48:00,departure,2.8
606,1189,2305,2293,walk-transit-walk,high_school,5:36:00,5:36:00,departure,1
607,1190,2203,2198,walk-transit-walk,high_school,6:29:00,6:29:00,departure,1
608,1195,2210,2193,walk-transit-walk,work,8:42:00,8:42:00,departure,1
609,1195,165,646,walk-transit-walk,other,8:23:00,8:23:00,departure,1
610,1196,2299,2298,walk-transit-walk,other,13:06:00,13:06:00,departure,6.84
611,1197,2294,2298,walk-transit-walk,college,8:34:00,8:34:00,departure,1
612,1197,745,65,walk-transit-walk,work,4:46:00,4:46:00,departure,7.51
613,1198,2203,2203,walk-transit-walk,high_school,8:40:00,8:40:00,departure,1
614,1200,236,2121,walk-transit-walk,work,9:49:00,9:49:00,departure,36.06
615,1201,2294,2299,walk-transit-walk,work,7:30:00,7:30:00,departure,2.8
616,1201,2203,2199,walk-transit-walk,high_school,8:58:00,8:58:00,departure,1
617,1202,2298,2224,walk-transit-walk,other,13:19:00,13:19:00,departure,4.56
618,1202,684,205,walk-transit-walk,work,7:36:00,7:36:00,departure,36.06
619,1203,2294,2305,walk-transit-walk,college,8:14:00,8:14:00,departure,1
620,1203,2203,2198,walk-transit-walk,other,8:06:00,8:06:00,departure,1
621,1204,607,1340,walk-transit-walk,work,5:49:00,5:49:00,departure,50
622,1204,592,1239,walk-transit-walk,other,10:48:00,10:48:00,departure,1
623,1205,2305,2297,walk-transit-walk,high_school,7:24:00,7:24:00,departure,1
624,1205,785,453,walk-transit-walk,other,9:31:00,9:31:00,departure,1
625,1206,2203,2198,walk-transit-walk,other,8:48:00,8:48:00,departure,1
626,1206,176,744,walk-transit-walk,other,10:09:00,10:09:00,departure,1
627,1207,2240,2242,walk-transit-walk,work,15:18:00,15:18:00,departure,7.21
628,1207,157,811,walk-transit-walk,work,10:38:00,10:38:00,departure,10.22
629,1209,158,1988,walk-transit-walk,work,11:35:00,11:35:00,departure,5.11
